[2026-04-11 07:30:32] SERVER:0 PID:38449 user:none CMD:START RESULT:OK
[2026-04-11 07:32:22] 127.0.0.1:47494 PID:39471 user:none CMD:CONNECT RESULT:OK
[2026-04-11 07:32:22] 127.0.0.1:47494 PID:39471 user:none CMD:REGISTER user1 pass123 RESULT:RECEIVED
[2026-04-11 07:32:22] 127.0.0.1:47494 PID:39471 user:none CMD:DISCONNECT RESULT:OK
[2026-04-11 07:47:28] SERVER:0 PID:47295 user:none CMD:START RESULT:OK
[2026-04-11 07:47:47] 127.0.0.1:39844 PID:47478 user:none CMD:CONNECT RESULT:OK
[2026-04-11 07:50:03] 127.0.0.1:39844 PID:47478 user:none CMD:REGISTER user1 password RESULT:RECEIVED
[2026-04-11 07:50:26] 127.0.0.1:39844 PID:47478 user:none CMD:LOGIN user1 password RESULT:RECEIVED
[2026-04-11 07:50:32] 127.0.0.1:39844 PID:47478 user:none CMD:LOGOUT RESULT:RECEIVED
[2026-04-11 09:45:21] SERVER:0 PID:106756 user:none CMD:START RESULT:OK
[2026-04-11 09:45:36] 127.0.0.1:59870 PID:106888 user:none CMD:CONNECT RESULT:OK
[2026-04-11 09:46:00] 127.0.0.1:59870 PID:106888 user:user2 CMD:REGISTER RESULT:OK
[2026-04-11 09:46:11] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:OK
[2026-04-11 09:46:25] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGOUT RESULT:OK
[2026-04-11 09:46:48] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-11 09:47:10] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-11 09:47:18] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-11 09:47:26] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-11 09:47:38] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_LOCKED_NOW
[2026-04-11 09:47:46] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_LOCKED
[2026-04-11 09:48:02] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_LOCKED
[2026-04-11 09:48:31] 127.0.0.1:59870 PID:106888 user:user2 CMD:LOGIN RESULT:ERR_LOCKED
[2026-04-11 09:48:44] 127.0.0.1:59870 PID:106888 user:none CMD:DISCONNECT RESULT:OK
[2026-04-12 03:04:17] SERVER:0 PID:38609 user:none CMD:START RESULT:OK
[2026-04-12 03:04:51] 127.0.0.1:33002 PID:38918 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:05:33] 127.0.0.1:33002 PID:38918 user:user3 CMD:REGISTER RESULT:OK
[2026-04-12 03:05:44] 127.0.0.1:33002 PID:38918 user:user3 CMD:LOGIN RESULT:OK
[2026-04-12 03:07:06] 127.0.0.1:33002 PID:38918 user:user3 CMD:DISCONNECT RESULT:OK
[2026-04-12 03:12:43] SERVER:0 PID:42984 user:none CMD:START RESULT:OK
[2026-04-12 03:13:11] 127.0.0.1:46866 PID:43263 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:13:22] 127.0.0.1:46866 PID:43263 user:user4 CMD:REGISTER RESULT:OK
[2026-04-12 03:13:48] 127.0.0.1:46866 PID:43263 user:user4 CMD:LOGIN RESULT:OK
[2026-04-12 03:13:56] 127.0.0.1:46866 PID:43263 user:user4 CMD:LOGOUT RESULT:OK
[2026-04-12 03:14:20] 127.0.0.1:46866 PID:43263 user:unknown CMD:LEN:5000 RESULT:ERR_OVERSIZED
[2026-04-12 03:14:20] 127.0.0.1:46866 PID:43263 user:none CMD:OVERSIZED_PAYLOAD RESULT:ERR
[2026-04-12 03:15:30] 127.0.0.1:50232 PID:44419 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:15:38] 127.0.0.1:50232 PID:44419 user:none CMD:RATE_LIMIT_EXCEEDED RESULT:ERR
[2026-04-12 03:19:47] SERVER:0 PID:46649 user:none CMD:START RESULT:OK
[2026-04-12 03:20:01] 127.0.0.1:54108 PID:46791 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:20:17] 127.0.0.1:54108 PID:46791 user:user4 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 03:20:33] 127.0.0.1:54108 PID:46791 user:user4 CMD:LOGIN RESULT:OK
[2026-04-12 03:20:37] 127.0.0.1:54108 PID:46791 user:user4 CMD:LOGOUT RESULT:OK
[2026-04-12 03:20:46] 127.0.0.1:54108 PID:46791 user:unknown CMD:LEN:5000 RESULT:ERR_OVERSIZED
[2026-04-12 03:20:46] 127.0.0.1:54108 PID:46791 user:none CMD:OVERSIZED_PAYLOAD RESULT:ERR
[2026-04-12 03:27:25] SERVER:0 PID:50701 user:none CMD:START RESULT:OK
[2026-04-12 03:27:35] 127.0.0.1:59852 PID:50800 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:27:54] 127.0.0.1:59852 PID:50800 user:user4 CMD:LOGIN RESULT:OK
[2026-04-12 03:28:02] 127.0.0.1:59852 PID:50800 user:user4 CMD:RATE_LIMIT_EXCEEDED RESULT:ERR
[2026-04-12 03:41:38] SERVER:0 PID:58065 user:none CMD:START RESULT:OK
[2026-04-12 03:41:47] 127.0.0.1:37762 PID:58148 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:42:06] 127.0.0.1:37762 PID:58148 user:user4 CMD:LOGIN RESULT:OK
[2026-04-12 03:42:24] 127.0.0.1:37762 PID:58148 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:42:24] 127.0.0.1:37762 PID:58148 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:42:24] 127.0.0.1:37762 PID:58148 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:42:24] 127.0.0.1:37762 PID:58148 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:42:24] 127.0.0.1:37762 PID:58148 user:user4 CMD:LOGIN RESULT:ERR_LOCKED_NOW
[2026-04-12 03:43:41] 127.0.0.1:37762 PID:58148 user:user4 CMD:DISCONNECT RESULT:OK
[2026-04-12 03:58:56] SERVER:0 PID:67056 user:none CMD:START RESULT:OK
[2026-04-12 03:59:02] 127.0.0.1:58552 PID:67100 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:59:10] 127.0.0.1:58552 PID:67100 user:user4 CMD:LOGIN RESULT:OK
[2026-04-12 03:59:22] 127.0.0.1:58552 PID:67100 user:unknown CMD:LEN:5000 RESULT:ERR_OVERSIZED
[2026-04-12 03:59:22] 127.0.0.1:58552 PID:67100 user:none CMD:OVERSIZED_PAYLOAD RESULT:ERR
[2026-04-12 03:59:28] 127.0.0.1:51128 PID:67334 user:none CMD:CONNECT RESULT:OK
[2026-04-12 03:59:34] 127.0.0.1:51128 PID:67334 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:59:34] 127.0.0.1:51128 PID:67334 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:59:34] 127.0.0.1:51128 PID:67334 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:59:34] 127.0.0.1:51128 PID:67334 user:user4 CMD:LOGIN RESULT:ERR_WRONG_PASS
[2026-04-12 03:59:34] 127.0.0.1:51128 PID:67334 user:user4 CMD:LOGIN RESULT:ERR_LOCKED_NOW
[2026-04-12 04:09:26] 127.0.0.1:51128 PID:67334 user:user3 CMD:LOGIN RESULT:OK
[2026-04-12 04:09:31] 127.0.0.1:51128 PID:67334 user:user3 CMD:RATE_LIMIT_EXCEEDED RESULT:ERR
[2026-04-12 09:36:30] SERVER:0 PID:3015 user:none CMD:START RESULT:OK
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43368 PID:50006 USER:stressuser5 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43370 PID:50008 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43370 PID:50008 USER:stressuser6 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43384 PID:50010 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43384 PID:50010 USER:stressuser7 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43390 PID:50012 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43390 PID:50012 USER:stressuser8 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43394 PID:50014 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:07:32] IP:127.0.0.1 PORT:43394 PID:50014 USER:stressuser9 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:07:46] IP:127.0.0.1 PORT:43326 PID:49996 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:46] IP:127.0.0.1 PORT:43336 PID:49998 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:46] IP:127.0.0.1 PORT:43342 PID:50000 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:46] IP:127.0.0.1 PORT:43350 PID:50002 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:46] IP:127.0.0.1 PORT:43358 PID:50004 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:47] IP:127.0.0.1 PORT:43368 PID:50006 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:47] IP:127.0.0.1 PORT:43370 PID:50008 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:47] IP:127.0.0.1 PORT:43384 PID:50010 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:47] IP:127.0.0.1 PORT:43390 PID:50012 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:07:47] IP:127.0.0.1 PORT:43394 PID:50014 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:03] IP:SERVER PORT:50979 PID:51945 USER:system CMD:SERVER_START RESULT:OK
[2026-04-12 11:11:08] IP:127.0.0.1 PORT:47676 PID:51990 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:08] IP:127.0.0.1 PORT:47676 PID:51990 USER:stressuser0 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:08] IP:127.0.0.1 PORT:47686 PID:52000 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:08] IP:127.0.0.1 PORT:47686 PID:52000 USER:stressuser1 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47688 PID:52002 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47688 PID:52002 USER:stressuser2 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47702 PID:52006 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47702 PID:52006 USER:stressuser3 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47706 PID:52008 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47706 PID:52008 USER:stressuser4 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47714 PID:52010 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47714 PID:52010 USER:stressuser5 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47722 PID:52012 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47722 PID:52012 USER:stressuser6 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47728 PID:52014 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47728 PID:52014 USER:stressuser7 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47744 PID:52020 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47744 PID:52020 USER:stressuser8 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47756 PID:52022 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:11:09] IP:127.0.0.1 PORT:47756 PID:52022 USER:stressuser9 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:11:23] IP:127.0.0.1 PORT:47676 PID:51990 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:23] IP:127.0.0.1 PORT:47686 PID:52000 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47688 PID:52002 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47702 PID:52006 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47706 PID:52008 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47714 PID:52010 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47722 PID:52012 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47728 PID:52014 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47744 PID:52020 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:11:24] IP:127.0.0.1 PORT:47756 PID:52022 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:12:53] IP:SERVER PORT:50979 PID:53029 USER:system CMD:SERVER_START RESULT:OK
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43196 PID:53058 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43196 PID:53058 USER:stressuser0 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43198 PID:53060 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43198 PID:53060 USER:stressuser1 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43212 PID:53062 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43212 PID:53062 USER:stressuser2 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43222 PID:53064 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:56] IP:127.0.0.1 PORT:43222 PID:53064 USER:stressuser3 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43226 PID:53074 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43226 PID:53074 USER:stressuser4 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43234 PID:53076 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43234 PID:53076 USER:stressuser5 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43246 PID:53078 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43246 PID:53078 USER:stressuser6 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43262 PID:53080 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43262 PID:53080 USER:stressuser7 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43278 PID:53082 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43278 PID:53082 USER:stressuser8 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43282 PID:53084 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:12:57] IP:127.0.0.1 PORT:43282 PID:53084 USER:stressuser9 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:13:11] IP:127.0.0.1 PORT:43196 PID:53058 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:11] IP:127.0.0.1 PORT:43198 PID:53060 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:11] IP:127.0.0.1 PORT:43212 PID:53062 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:11] IP:127.0.0.1 PORT:43222 PID:53064 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:12] IP:127.0.0.1 PORT:43226 PID:53074 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:12] IP:127.0.0.1 PORT:43234 PID:53076 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:12] IP:127.0.0.1 PORT:43246 PID:53078 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:12] IP:127.0.0.1 PORT:43262 PID:53080 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:12] IP:127.0.0.1 PORT:43278 PID:53082 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:12] IP:127.0.0.1 PORT:43282 PID:53084 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:13:58] IP:SERVER PORT:50979 PID:53635 USER:system CMD:SERVER_START RESULT:OK
[2026-04-12 11:14:00] IP:127.0.0.1 PORT:37636 PID:53656 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:00] IP:127.0.0.1 PORT:37636 PID:53656 USER:stressuser0 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:00] IP:127.0.0.1 PORT:37650 PID:53658 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:00] IP:127.0.0.1 PORT:37650 PID:53658 USER:stressuser1 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:00] IP:127.0.0.1 PORT:37656 PID:53660 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:00] IP:127.0.0.1 PORT:37656 PID:53660 USER:stressuser2 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37662 PID:53667 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37662 PID:53667 USER:stressuser3 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37666 PID:53672 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37666 PID:53672 USER:stressuser4 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37676 PID:53674 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37676 PID:53674 USER:stressuser5 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37678 PID:53676 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37678 PID:53676 USER:stressuser6 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37694 PID:53678 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37694 PID:53678 USER:stressuser7 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37706 PID:53680 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37706 PID:53680 USER:stressuser8 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37712 PID:53682 USER:none CMD:CONNECT RESULT:OK
[2026-04-12 11:14:01] IP:127.0.0.1 PORT:37712 PID:53682 USER:stressuser9 CMD:REGISTER RESULT:ERR_DUPLICATE
[2026-04-12 11:14:15] IP:127.0.0.1 PORT:37636 PID:53656 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:15] IP:127.0.0.1 PORT:37650 PID:53658 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:15] IP:127.0.0.1 PORT:37656 PID:53660 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37662 PID:53667 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37666 PID:53672 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37676 PID:53674 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37678 PID:53676 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37694 PID:53678 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37706 PID:53680 USER:none CMD:DISCONNECT RESULT:OK
[2026-04-12 11:14:16] IP:127.0.0.1 PORT:37712 PID:53682 USER:none CMD:DISCONNECT RESULT:OK
